"","slugSeason","yearSeason","isSeasonCurrent","slugPlayerSeason","slugPlayerBREF","namePlayer","slugPosition","agePlayer","slugTeamBREF","countGames","countGamesStarted","pctFG","pctFG3","pctFG2","pctEFG","pctFT","isHOFPlayer","slugTeamsBREF","idPlayerNBA","urlPlayerThumbnail","urlPlayerHeadshot","urlPlayerPhoto","urlPlayerStats","urlPlayerActionPhoto","minutesTotals","fgmTotals","fgaTotals","fg3mTotals","fg3aTotals","fg2mTotals","fg2aTotals","ftmTotals","ftaTotals","orbTotals","drbTotals","trbTotals","astTotals","stlTotals","blkTotals","tovTotals","pfTotals","ptsTotals","countTeamsPlayerSeasonTotals"
"41","2023-24",2023,FALSE,"bertada01_2024","bertada01","Davis Bertans","PF",31,"TOT",43,1,0.393,0.38,0.471,0.556,0.909,FALSE,"OKC | CHO",202722,"https://stats.nba.com/media/players/230x185/202722.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202722.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202722.png","https://stats.nba.com/player/202722","https://stats.nba.com/media/players/700/202722.png",674,92,234,76,200,16,34,30,33,9,52,61,35,26,12,18,56,290,1
"42","2023-24",2023,FALSE,"beverpa01_2024","beverpa01","Patrick Beverley","PG",35,"TOT",73,13,0.417,0.337,0.49,0.497,0.822,FALSE,"PHI | MIL",201976,"https://stats.nba.com/media/players/230x185/201976.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201976.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201976.png","https://stats.nba.com/player/201976","https://stats.nba.com/media/players/700/201976.png",1462,158,379,61,181,97,198,74,90,49,190,239,212,43,31,65,128,451,1
"43","2023-24",2023,FALSE,"beysa01_2024","beysa01","Saddiq Bey","SF",24,"ATL",63,51,0.416,0.316,0.522,0.497,0.837,FALSE,"ATL",1630180,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630180.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630180.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1630180","https://stats.nba.com/media/players/700/1630180.png",2062,290,697,113,358,177,339,170,203,167,244,411,92,51,11,54,88,863,1
"44","2023-24",2023,FALSE,"bitadgo01_2024","bitadgo01","Goga Bitadze","C",24,"ORL",62,33,0.603,0.143,0.636,0.608,0.655,FALSE,"ORL",1629048,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629048.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629048.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1629048","https://stats.nba.com/media/players/700/1629048.png",957,126,209,2,14,124,195,57,87,109,177,286,79,32,72,44,107,311,1
"45","2023-24",2023,FALSE,"bitimon01_2024","bitimon01","Onuralp Bitim","SG",24,"CHI",23,1,0.381,0.273,0.5,0.452,0.8,FALSE,"CHI",1641931,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641931.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641931.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1641931","https://stats.nba.com/media/img/league/nba-headshot-fallback.png",268,32,84,12,44,20,40,4,5,6,26,32,13,3,2,10,24,80,1
"46","2023-24",2023,FALSE,"biyombi01_2024","biyombi01","Bismack Biyombo","C",31,"TOT",40,27,0.565,0,0.565,0.565,0.481,FALSE,"MEM | OKC",202687,"https://stats.nba.com/media/players/230x185/202687.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202687.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202687.png","https://stats.nba.com/player/202687","https://stats.nba.com/media/players/700/202687.png",791,74,131,0,0,74,131,26,54,62,147,209,53,11,37,42,89,174,1
"47","2023-24",2023,FALSE,"blackan01_2024","blackan01","Anthony Black","PG",20,"ORL",69,33,0.466,0.394,0.51,0.54,0.613,FALSE,"ORL",1641710,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641710.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641710.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1641710","https://stats.nba.com/media/img/league/nba-headshot-fallback.png",1164,115,247,37,94,78,153,49,80,33,106,139,91,35,21,56,110,316,1
"48","2023-24",2023,FALSE,"blackle01_2024","blackle01","Leaky Black","SF",24,"CHO",26,3,0.481,0.45,0.5,0.567,0.667,FALSE,"CHO",1641778,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641778.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641778.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1641778","https://stats.nba.com/media/img/league/nba-headshot-fallback.png",284,25,52,9,20,16,32,10,15,9,39,48,24,8,11,6,19,69,1
"49","2023-24",2023,FALSE,"boehebu01_2024","boehebu01","Buddy Boeheim","SF",24,"DET",10,0,0.31,0.32,0.25,0.448,0.8,FALSE,"DET",1631205,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631205.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631205.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1631205","https://stats.nba.com/media/players/700/1631205.png",84,9,29,8,25,1,4,8,10,3,7,10,3,0,1,0,5,34,1
"50","2023-24",2023,FALSE,"bogdabo01_2024","bogdabo01","Bogdan Bogdanovic","SG",31,"ATL",79,33,0.428,0.374,0.503,0.537,0.921,FALSE,"ATL",203992,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203992.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203992.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203992.png","https://stats.nba.com/player/203992","https://stats.nba.com/media/players/700/203992.png",2401,471,1100,240,641,231,459,151,164,53,219,272,247,96,26,112,179,1333,1
"51","2023-24",2023,FALSE,"bogdabo02_2024","bogdabo02","Bojan Bogdanovic","SF-PF",34,"TOT",57,27,0.454,0.398,0.507,0.551,0.785,FALSE,"DET | NYK",202711,"https://stats.nba.com/media/players/230x185/202711.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202711.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202711.png","https://stats.nba.com/player/202711","https://stats.nba.com/media/players/700/202711.png",1478,309,681,133,334,176,347,117,149,22,130,152,97,30,5,101,95,868,1
"52","2023-24",2023,FALSE,"bolbo01_2024","bolbo01","Bol Bol","PF",24,"PHO",43,0,0.616,0.423,0.717,0.689,0.789,FALSE,"PHO",1629626,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629626.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629626.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1629626","https://stats.nba.com/media/players/700/1629626.png",469,93,151,22,52,71,99,15,19,32,105,137,17,10,25,19,42,223,1
"53","2023-24",2023,FALSE,"boldema01_2024","boldema01","Marques Bolden","C",25,"TOT",11,2,0.68,0,0.708,0.68,0.75,FALSE,"MIL | CHO",1629716,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629716.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629716.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1629716","https://stats.nba.com/media/players/700/1629716.png",121,17,25,0,1,17,24,3,4,10,24,34,4,3,7,3,10,37,1
"54","2023-24",2023,FALSE,"bookede01_2024","bookede01","Devin Booker","PG",27,"PHO",68,68,0.492,0.364,0.552,0.55,0.886,FALSE,"PHO",1626164,"https://stats.nba.com/media/players/230x185/1626164.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626164.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626164.png","https://stats.nba.com/player/1626164","https://stats.nba.com/media/players/700/1626164.png",2447,642,1305,152,418,490,887,405,457,56,252,308,472,61,28,178,206,1841,1
"55","2023-24",2023,FALSE,"bostobr01_2024","bostobr01","Brandon Boston Jr.","SF",22,"LAC",32,0,0.404,0.269,0.468,0.447,0.697,FALSE,"LAC",1630527,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630527.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630527.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1630527","https://stats.nba.com/media/players/700/1630527.png",345,65,161,14,52,51,109,23,33,19,33,52,13,11,8,24,40,167,1
"56","2023-24",2023,FALSE,"bouchch01_2024","bouchch01","Chris Boucher","PF",31,"TOR",50,0,0.507,0.33,0.642,0.578,0.772,FALSE,"TOR",1628449,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628449.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628449.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628449.png","https://stats.nba.com/player/1628449","https://stats.nba.com/media/players/700/1628449.png",705,110,217,31,94,79,123,71,92,62,145,207,23,14,24,28,68,322,1
"57","2023-24",2023,FALSE,"bouknja01_2024","bouknja01","James Bouknight","SG",23,"CHO",14,0,0.439,0.433,0.455,0.598,0.5,FALSE,"CHO",1630547,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630547.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630547.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1630547","https://stats.nba.com/media/players/700/1630547.png",81,18,41,13,30,5,11,1,2,1,8,9,6,1,1,2,3,50,1
"58","2023-24",2023,FALSE,"bouyeja01_2024","bouyeja01","Jamaree Bouyea","PG",24,"TOT",9,0,0.357,0.111,0.474,0.375,0,FALSE,"POR | SAS",1631123,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631123.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631123.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1631123","https://stats.nba.com/media/players/700/1631123.png",95,10,28,1,9,9,19,0,0,3,16,19,11,1,0,9,10,21,1
"59","2023-24",2023,FALSE,"branhma01_2024","branhma01","Malaki Branham","PG",20,"SAS",75,29,0.432,0.347,0.494,0.506,0.873,FALSE,"SAS",1631103,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631103.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631103.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1631103","https://stats.nba.com/media/players/700/1631103.png",1594,271,628,93,268,178,360,55,63,28,120,148,156,27,8,91,94,690,1
"60","2023-24",2023,FALSE,"braunch01_2024","braunch01","Christian Braun","SG",22,"DEN",82,4,0.46,0.384,0.498,0.525,0.694,FALSE,"DEN",1631128,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631128.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631128.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1631128","https://stats.nba.com/media/players/700/1631128.png",1655,222,483,63,164,159,319,93,134,79,227,306,132,42,35,55,137,600,1
"61","2023-24",2023,FALSE,"bridgmi01_2024","bridgmi01","Mikal Bridges","SF",27,"BRK",82,82,0.436,0.372,0.49,0.521,0.814,FALSE,"BRK",1628969,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628969.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628969.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628969.png","https://stats.nba.com/player/1628969","https://stats.nba.com/media/players/700/1628969.png",2854,564,1294,220,592,344,702,258,317,68,304,372,299,81,30,164,116,1606,1
"62","2023-24",2023,FALSE,"bridgmi02_2024","bridgmi02","Miles Bridges","SF",25,"CHO",69,67,0.462,0.349,0.529,0.527,0.825,FALSE,"CHO",1628970,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628970.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628970.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628970.png","https://stats.nba.com/player/1628970","https://stats.nba.com/media/players/700/1628970.png",2581,559,1210,157,450,402,760,174,211,71,434,505,231,65,33,138,118,1449,1
"63","2023-24",2023,FALSE,"brissos01_2024","brissos01","Oshae Brissett","SF",25,"BOS",55,1,0.444,0.273,0.541,0.493,0.602,FALSE,"BOS",1629052,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629052.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629052.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1629052","https://stats.nba.com/media/players/700/1629052.png",630,68,153,15,55,53,98,50,83,61,99,160,44,19,8,20,54,201,1
"64","2023-24",2023,FALSE,"brockiz01_2024","brockiz01","Izaiah Brockington","PG",24,"NOP",1,0,0.4,0,0.5,0.4,0,FALSE,"NOP",1631167,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631167.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631167.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1631167","https://stats.nba.com/media/img/league/nba-headshot-fallback.png",3,2,5,0,1,2,4,0,0,1,1,2,0,0,0,0,0,4,1
"65","2023-24",2023,FALSE,"brogdma01_2024","brogdma01","Malcolm Brogdon","PG",31,"POR",39,25,0.44,0.412,0.458,0.522,0.819,FALSE,"POR",1627763,"https://stats.nba.com/media/players/230x185/1627763.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627763.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627763.png","https://stats.nba.com/player/1627763","https://stats.nba.com/media/players/700/1627763.png",1121,218,496,82,199,136,297,95,116,28,120,148,214,27,8,60,58,613,1
"66","2023-24",2023,FALSE,"brookar01_2024","brookar01","Armoni Brooks","PG",25,"BRK",10,0,0.326,0.344,0.286,0.446,0.5,FALSE,"BRK",1629717,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629717.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629717.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1629717","https://stats.nba.com/media/players/700/1629717.png",104,15,46,11,32,4,14,1,2,7,11,18,5,1,1,3,3,42,1
"67","2023-24",2023,FALSE,"brookdi01_2024","brookdi01","Dillon Brooks","SF",28,"HOU",72,72,0.428,0.359,0.492,0.515,0.844,FALSE,"HOU",1628415,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628415.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628415.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628415.png","https://stats.nba.com/player/1628415","https://stats.nba.com/media/players/700/1628415.png",2227,329,768,133,370,196,398,124,147,53,193,246,119,64,10,88,241,915,1
"68","2023-24",2023,FALSE,"brownbr01_2024","brownbr01","Bruce Brown","PG-SG",27,"TOT",67,44,0.478,0.323,0.538,0.523,0.824,FALSE,"IND | TOR",1628971,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628971.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628971.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628971.png","https://stats.nba.com/player/1628971","https://stats.nba.com/media/players/700/1628971.png",1866,278,582,53,164,225,418,117,142,53,231,284,192,59,17,86,148,726,1
"69","2023-24",2023,FALSE,"brownch02_2024","brownch02","Charles Brown Jr.","SG",26,"NYK",8,0,0.2,0.286,0,0.3,0,FALSE,"NYK",NA,NA,NA,NA,NA,NA,37,2,10,2,7,0,3,0,0,1,1,2,0,0,2,2,5,6,1
"70","2023-24",2023,FALSE,"browngr01_2024","browngr01","Greg Brown III","PF",22,"DAL",6,0,0.455,0.333,0.5,0.5,0.444,FALSE,"DAL",1630535,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630535.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630535.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1630535","https://stats.nba.com/media/players/700/1630535.png",40,5,11,1,3,4,8,4,9,3,6,9,4,0,4,4,5,15,1
"71","2023-24",2023,FALSE,"brownja02_2024","brownja02","Jaylen Brown","SF",27,"BOS",70,70,0.499,0.354,0.57,0.557,0.703,FALSE,"BOS",1627759,"https://stats.nba.com/media/players/230x185/1627759.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627759.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627759.png","https://stats.nba.com/player/1627759","https://stats.nba.com/media/players/700/1627759.png",2343,627,1256,145,410,482,846,211,300,84,303,387,249,83,37,166,185,1610,1
"72","2023-24",2023,FALSE,"brownke03_2024","brownke03","Kendall Brown","SG",20,"IND",15,0,0.533,0,0.615,0.533,0.625,FALSE,"IND",1631112,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631112.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631112.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1631112","https://stats.nba.com/media/players/700/1631112.png",63,8,15,0,2,8,13,5,8,3,2,5,5,0,0,2,9,21,1
"73","2023-24",2023,FALSE,"brownko01_2024","brownko01","Kobe Brown","PF",24,"LAC",44,0,0.411,0.292,0.548,0.489,0.5,FALSE,"LAC",1641738,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641738.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641738.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1641738","https://stats.nba.com/media/img/league/nba-headshot-fallback.png",394,37,90,14,48,23,42,1,2,20,42,62,25,12,6,9,49,89,1
"74","2023-24",2023,FALSE,"brownmo01_2024","brownmo01","Moses Brown","C",24,"POR",22,5,0.508,0,0.508,0.508,0.29,FALSE,"POR",1629650,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629650.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629650.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1629650","https://stats.nba.com/media/players/700/1629650.png",200,33,65,0,0,33,65,9,31,37,49,86,7,5,7,11,27,75,1
"75","2023-24",2023,FALSE,"browntr01_2024","browntr01","Troy Brown Jr.","SF",24,"TOT",59,15,0.372,0.333,0.435,0.476,0.865,FALSE,"MIN | DET",1628972,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628972.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628972.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628972.png","https://stats.nba.com/player/1628972","https://stats.nba.com/media/players/700/1628972.png",827,84,226,47,141,37,85,32,37,25,119,144,60,24,3,30,42,247,1
"76","2023-24",2023,FALSE,"brunsja01_2024","brunsja01","Jalen Brunson","PG",27,"NYK",77,77,0.479,0.401,0.516,0.543,0.847,FALSE,"NYK",1628973,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628973.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628973.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628973.png","https://stats.nba.com/player/1628973","https://stats.nba.com/media/players/700/1628973.png",2726,790,1648,211,526,579,1122,421,497,43,235,278,519,70,13,186,144,2212,1
"77","2023-24",2023,FALSE,"bryanth01_2024","bryanth01","Thomas Bryant","C",26,"MIA",38,4,0.577,0.182,0.646,0.591,0.872,FALSE,"MIA",1628418,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628418.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628418.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628418.png","https://stats.nba.com/player/1628418","https://stats.nba.com/media/players/700/1628418.png",441,86,149,4,22,82,127,41,47,40,101,141,23,10,16,21,46,217,1
"78","2023-24",2023,FALSE,"bufkiko01_2024","bufkiko01","Kobe Bufkin","SG",20,"ATL",17,0,0.37,0.225,0.481,0.418,0.5,FALSE,"ATL",1641723,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641723.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1641723.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1641723","https://stats.nba.com/media/img/league/nba-headshot-fallback.png",196,34,92,9,40,25,52,4,8,6,27,33,27,7,5,10,20,81,1
"79","2023-24",2023,FALSE,"bullore01_2024","bullore01","Reggie Bullock","SF",32,"HOU",44,0,0.415,0.403,0.467,0.579,0.01,FALSE,"HOU",NA,NA,NA,NA,NA,NA,417,34,82,27,67,7,15,1,1,6,67,73,15,12,5,10,29,96,1
"80","2023-24",2023,FALSE,"burksal01_2024","burksal01","Alec Burks","SG",32,"TOT",66,1,0.369,0.376,0.36,0.478,0.868,FALSE,"DET | NYK",202692,"https://stats.nba.com/media/players/230x185/202692.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202692.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202692.png","https://stats.nba.com/player/202692","https://stats.nba.com/media/players/700/202692.png",1212,210,569,124,330,86,239,145,167,24,126,150,88,28,12,48,75,689,1
"81","2023-24",2023,FALSE,"butleja02_2024","butleja02","Jared Butler","SG",23,"WAS",40,0,0.488,0.308,0.602,0.547,0.861,FALSE,"WAS",1630215,"https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630215.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630215.png","https://stats.nba.com/media/img/league/nba-headshot-fallback.png","https://stats.nba.com/player/1630215","https://stats.nba.com/media/players/700/1630215.png",566,98,201,24,78,74,123,31,36,9,49,58,126,29,8,50,58,251,1
"82","2023-24",2023,FALSE,"butleji01_2024","butleji01","Jimmy Butler","PF",34,"MIA",60,60,0.499,0.414,0.519,0.537,0.858,FALSE,"MIA",202710,"https://stats.nba.com/media/players/230x185/202710.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202710.png","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202710.png","https://stats.nba.com/player/202710","https://stats.nba.com/media/players/700/202710.png",2042,396,793,60,145,336,648,394,459,105,213,318,298,79,17,102,68,1246,1
